ID,SMILES,MolecularWeight,LogP,NumHBD,NumHBA,PSA,NumRotatableBonds,QED,NumChiralCenters
WA002117,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,434.5,4.6,1.0,3.0,26.7,5.0,0.63,0.0
WA002113,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,312.5,5.02,0.0,2.0,6.5,5.0,0.77,1.0
WA002107,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.3,3.1,2.0,2.0,27.8,3.0,0.83,0.0
WA002103,COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2=O,344.5,3.51,0.0,4.0,32.8,5.0,0.83,2.0
WA002097,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.8,3.77,0.0,4.0,28.1,0.0,0.74,0.0
WA002091,COc1ccc2c(c1)Oc1ccc(Cl)cc1C(N1CCN(C)CC1)=N2,357.8,3.78,0.0,5.0,37.3,1.0,0.78,0.0
WA002086,CNCCCC12CCC(c3ccccc31)c1ccccc12,277.4,4.21,1.0,1.0,12.0,4.0,0.83,0.0
WA002080,NCCCC12CCC(c3ccccc31)c1ccccc12,263.4,3.95,2.0,1.0,26.0,3.0,0.89,0.0
WA002074,CCN(CC)CCN=C(O)COc1ccc(OC)cc1,280.4,2.37,1.0,5.0,54.3,9.0,0.56,0.0
WA002067,CNC1Cc2ccccc2N(C)c2ccccc21,238.3,3.27,1.0,2.0,15.3,1.0,0.82,1.0
WA002061,Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,298.4,1.62,1.0,5.0,53.5,4.0,0.93,0.0
WA002056,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,268.7,1.4,1.0,4.0,41.6,4.0,0.9,0.0
WA002050,O=C(NNCCC(O)=NCc1ccccc1)c1ccncc1,298.3,1.86,3.0,6.0,86.6,7.0,0.32,0.0
WA002044,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,475.7,4.02,1.0,6.0,64.1,8.0,0.62,0.0
WA002039,CCCC(Cc1ccccc1)N1CCCC1,217.4,3.49,0.0,1.0,3.2,5.0,0.73,1.0
WA002035,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,304.4,4.02,0.0,2.0,6.5,1.0,0.79,1.0
WA002030,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)/N=C(/O)C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,823.0,4.98,6.0,16.0,223.6,4.0,0.14,9.0
WA002023,CCN1CCCC1CN=C(O)c1cc(S(N)(=O)=O)ccc1OC,341.4,1.13,3.0,7.0,105.2,6.0,0.6,1.0
WA002018,CN1CCN(CCCN2c3ccccc3S(=O)c3ccc(C(F)(F)F)cc32)CC1,423.5,3.96,0.0,4.0,26.8,4.0,0.74,1.0
WA002013,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.4,5.26,0.0,2.0,6.5,4.0,0.74,0.0
WA002008,CCN(CC)C(=O)[C@@]1(c2ccc(C)cc2)C[C@H]1CN,260.4,2.08,2.0,3.0,46.3,5.0,0.88,2.0
WA002003,Cc1cc(-c2ccc(O)cc2)n[nH]c1=NCCN1CCOCC1,314.4,1.32,2.0,6.0,73.7,4.0,0.89,0.0
WA001997,Cc1cc(-c2ccccc2)n[nH]c1=NCC(=O)N1CCOCC1,312.4,1.14,1.0,6.0,70.6,3.0,0.92,0.0
WA001991,CCC1(CCC(C)C)C(O)=NC(=O)N=C1O,226.3,2.87,2.0,5.0,82.2,4.0,0.77,0.0
WA001986,O=S(CC(O)=NO)C(c1ccccc1)c1ccccc1,289.4,2.87,2.0,4.0,69.9,5.0,0.38,1.0
WA001982,C=CCc1ccccc1OCC(O)CNC(C)C,249.4,2.15,2.0,3.0,41.5,8.0,0.69,1.0
WA001978,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.3,2.85,2.0,3.0,43.7,0.0,0.72,1.0
WA001972,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,307.4,2.39,2.0,4.0,50.7,11.0,0.62,1.0
WA001967,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.5,3.96,1.0,2.0,23.5,5.0,0.83,4.0
WA001962,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,433.0,6.54,0.0,2.0,6.5,5.0,0.45,1.0
WA001956,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,217.3,0.63,1.0,4.0,57.6,3.0,0.68,2.0
WA001952,CC(C)(C)NCC(O)COc1cccc2c1CCC(O)=N2,292.4,2.35,3.0,5.0,74.1,5.0,0.78,1.0
WA001946,CCN(CC)C(O)=Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,379.5,2.9,3.0,7.0,94.4,9.0,0.35,1.0
WA001941,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.5,1.6,2.0,7.0,95.9,9.0,0.64,3.0
WA001936,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,295.4,1.53,2.0,5.0,67.8,9.0,0.68,1.0
WA001931,CCN(CC)C(C)C(=O)c1ccccc1,205.3,2.6,0.0,2.0,20.3,5.0,0.69,1.0
WA001925,CCN=C1N=C(O)C(c2ccccc2)O1,204.2,2.09,1.0,4.0,54.2,2.0,0.8,1.0
WA001919,CN(C)CCOC(=O)COc1ccc(Cl)cc1,257.7,1.82,0.0,4.0,38.8,6.0,0.73,0.0
WA001914,NCC1(CC(=O)O)CCCCC1,171.2,1.37,3.0,3.0,63.3,3.0,0.67,0.0
WA001908,CC(CCN1CCN(c2ccc(F)cc2)CC1)N=C(O)c1cccnc1,356.4,3.13,1.0,5.0,52.0,6.0,0.64,1.0
WA001903,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,309.4,0.63,4.0,5.0,82.0,5.0,0.64,3.0
WA001897,N=C(CC(O)COc1cccc2ccccc12)NO,260.3,1.93,4.0,5.0,85.6,5.0,0.38,1.0
WA001893,CN(C)CCC(c1ccccc1)c1ccccn1,240.3,3.17,0.0,2.0,16.1,5.0,0.8,1.0
WA001888,OC1=NC(c2ccccc2)(c2ccccc2)C(O)=N1,252.3,2.81,2.0,4.0,65.2,2.0,0.86,0.0
WA001883,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,416.5,2.38,2.0,7.0,95.9,9.0,0.6,5.0
WA001877,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,339.4,-0.4,2.0,9.0,115.5,3.0,0.74,4.0
WA001872,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,401.0,4.24,1.0,3.0,26.7,5.0,0.69,0.0
WA001867,N=C(O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,446.6,5.17,2.0,5.0,53.8,6.0,0.47,0.0
WA001863,CNCC(=O)c1ccc(O)c(O)c1,181.2,0.5,3.0,4.0,69.6,3.0,0.47,0.0
WA001856,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,378.1,3.19,4.0,3.0,58.3,3.0,0.71,0.0
WA001850,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,408.9,2.27,3.0,7.0,99.9,8.0,0.5,1.0
WA001844,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,355.9,5.18,2.0,4.0,48.4,6.0,0.6,0.0
WA001838,Cc1cc(=O)n(-c2ccccc2)n1C,188.2,1.48,0.0,3.0,26.9,1.0,0.67,0.0
WA001832,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,588.6,7.0,1.0,6.0,57.7,7.0,0.19,0.0
WA001826,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,322.5,4.39,0.0,2.0,6.5,8.0,0.71,0.0
WA001822,CN(C)[C@@H]1C(O)=C(C(=N)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.9,1.49,7.0,10.0,182.6,2.0,0.24,5.0
WA001815,CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,401.9,1.82,4.0,7.0,118.4,3.0,0.72,2.0
WA001809,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,421.4,1.63,4.0,7.0,118.4,3.0,0.7,1.0
WA001804,CC(=O)Oc1ccccc1C(=O)Oc1ccc(N=C(C)O)cc1,313.3,3.44,1.0,6.0,85.2,4.0,0.4,0.0
WA001798,NC(CO)C(O)=NNCc1ccc(O)c(O)c1O,257.2,-0.92,8.0,8.0,151.6,5.0,0.16,1.0
WA001794,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,366.5,4.83,0.0,3.0,15.7,10.0,0.6,1.0
WA001788,CC[N+](C)(C)Cc1ccccc1Br,243.2,3.05,0.0,1.0,0.0,3.0,0.72,0.0
WA001785,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](N=C(O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.6,4.03,3.0,10.0,121.7,5.0,0.33,6.0
WA001778,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,364.4,3.04,4.0,7.0,118.7,8.0,0.62,0.0
WA001772,CCCCOC(=O)c1ccc(N)cc1,193.2,2.23,2.0,3.0,52.3,4.0,0.45,0.0
WA001768,CCCCOC(=O)c1ccccc1N,193.2,2.23,2.0,3.0,52.3,4.0,0.45,0.0
WA001767,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,296.2,4.74,2.0,3.0,49.3,3.0,0.86,0.0
WA001761,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,557.8,5.97,0.0,6.0,55.8,4.0,0.32,10.0
WA001757,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,383.9,0.94,4.0,7.0,118.4,5.0,0.51,1.0
WA001752,CC1(C)S[C@@H]2[C@H](N=C(O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,365.4,0.86,5.0,8.0,136.4,4.0,0.35,4.0
WA001750,CC1(C)SC2C(N=C(O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,365.4,0.86,5.0,8.0,136.4,4.0,0.35,4.0
WA001749,CCCS(=O)(=O)c1ccc2nc(N=C(O)OC)[nH]c2c1,297.3,1.94,2.0,7.0,104.6,4.0,0.66,0.0
WA001743,COC1=Cc2ccccc2N(C(=N)O)c2ccccc21,266.3,3.78,2.0,4.0,56.6,1.0,0.61,0.0
WA001738,CO/N=C(/C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(=N)[nH]1,455.5,0.05,4.0,12.0,177.7,7.0,0.15,2.0
WA001733,CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(=N)[nH]1,554.6,-0.94,5.0,15.0,219.2,8.0,0.07,2.0
WA001728,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,289.8,3.53,1.0,2.0,23.5,5.0,0.91,1.0
WA001723,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,346.9,5.67,0.0,2.0,6.5,6.0,0.66,0.0
WA001717,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,294.4,3.16,1.0,3.0,36.4,3.0,0.88,5.0
WA001713,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,550.6,0.75,5.0,10.0,163.0,4.0,0.19,13.0
WA001708,CCNC(C)Cc1cccc(C(F)(F)F)c1,231.3,3.25,1.0,1.0,12.0,4.0,0.84,1.0
WA001702,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,271.4,3.38,0.0,2.0,12.5,1.0,0.78,3.0
WA001697,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,392.5,3.56,0.0,4.0,32.8,6.0,0.75,1.0
WA001691,CC(=O)c1cc(N=C(C)O)ccc1OCC(O)CNC(C)C,308.4,2.23,3.0,6.0,91.2,8.0,0.39,1.0
WA001686,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,248.3,1.68,4.0,4.0,86.2,2.0,0.79,0.0
WA001682,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,296.2,4.36,2.0,3.0,49.3,4.0,0.88,0.0
WA001676,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,390.5,2.58,3.0,5.0,87.0,1.0,0.6,9.0
WA001670,Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,214.6,-0.39,1.0,6.0,72.7,0.0,0.61,0.0
WA001665,CN(C)CCOC(c1ccccc1)c1ccccc1,255.4,3.35,0.0,2.0,12.5,6.0,0.78,0.0
WA001660,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,254.2,-2.21,2.0,8.0,102.3,3.0,0.65,1.0
WA001655,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,470.7,6.41,2.0,4.0,74.6,1.0,0.46,9.0
WA001650,CN1C[C@H](C(O)=N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,581.7,2.83,3.0,10.0,121.7,4.0,0.32,6.0
WA001644,CCOc1ccccc1C(=N)O,165.2,1.97,2.0,3.0,53.3,3.0,0.53,0.0
WA001638,CCCN(CC)C(CC)C(O)=Nc1c(C)cccc1C,276.4,4.4,1.0,3.0,35.8,7.0,0.59,1.0
WA001634,CCNCC(O)c1cccc(O)c1,181.2,1.04,3.0,3.0,52.5,4.0,0.65,1.0
WA001629,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.3,3.67,1.0,3.0,46.5,4.0,0.89,1.0
WA001623,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,351.4,4.08,1.0,3.0,38.3,7.0,0.6,1.0
WA001617,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.7,3.3,1.0,2.0,29.1,3.0,0.82,1.0
WA001612,CCCCN(CCCC)CCN=c1nc(-c2ccccc2)[nH]o1,316.4,3.47,1.0,5.0,57.4,10.0,0.73,0.0
WA001606,COc1cc(CN=C(O)CCCC/C=C/C(C)C)ccc1O,305.4,4.63,2.0,4.0,62.1,9.0,0.3,0.0
WA001600,CCOC(=O)n1ccn(C)c1=S,186.2,1.56,0.0,4.0,36.2,1.0,0.62,0.0
WA001594,CCCCN=C(O)NS(=O)(=O)c1ccc(N)cc1,271.3,1.26,4.0,6.0,104.8,5.0,0.32,0.0
WA001590,CCCC(C)(COC(=N)O)COC(O)=NC(C)C,260.3,2.64,3.0,6.0,95.1,7.0,0.48,1.0
WA001586,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1,276.7,1.94,2.0,5.0,78.8,4.0,0.65,0.0
WA001581,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,315.9,5.19,0.0,1.0,3.2,3.0,0.65,0.0
WA001575,CN=C(NC#N)NCCSCc1[nH]cnc1C,252.3,0.6,3.0,6.0,88.9,5.0,0.23,0.0
WA001571,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N=C(C)O)CC2,399.4,3.71,1.0,7.0,86.6,5.0,0.61,1.0
WA001566,CCNC1C2CCC(C2)C1c1ccccc1,215.3,3.18,1.0,1.0,12.0,3.0,0.82,4.0
WA001560,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.8,4.68,0.0,4.0,52.6,6.0,0.55,0.0
WA001554,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.8,3.14,3.0,6.0,91.7,6.0,0.58,1.0
WA001548,COc1ccc(Cl)cc1C(O)=NCCc1ccc(S(=O)(=O)NC(O)=NC2CCCCC2)cc1,494.0,4.42,3.0,8.0,120.6,8.0,0.37,0.0
WA001542,Cc1ccc(S(=O)(=O)NC(O)=NC2C3CCC(C)(C2O)C3(C)C)cc1,366.5,2.37,3.0,6.0,99.0,3.0,0.56,4.0
WA001536,Cc1cnc(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCCCC3)cc2)cn1,445.5,2.86,3.0,9.0,137.1,7.0,0.44,0.0
WA001529,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,260.3,3.17,1.0,3.0,54.4,4.0,0.86,1.0
WA001525,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,331.2,3.75,1.0,4.0,63.6,5.0,0.85,0.0
WA001519,O=C(O)COc1ccc(C(=O)c2ccsc2)c(Cl)c1Cl,331.2,3.75,1.0,4.0,63.6,5.0,0.85,0.0
WA001518,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.5,1.71,3.0,5.0,73.2,2.0,0.75,5.0
WA001513,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,311.4,1.75,2.0,4.0,52.9,2.0,0.82,5.0
WA001509,CN=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,299.8,3.14,1.0,4.0,50.5,1.0,0.65,0.0
WA001503,CC(C)c1nc(CN(C)C(O)=N[C@H](C(O)=N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)N=C(O)OCc2cncs2)C(C)C)cs1,721.0,7.15,4.0,11.0,156.2,17.0,0.07,4.0
WA001497,CC(C)(C)N=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)[C@H](CC(=N)O)NC(=O)c1ccc2ccccc2n1,670.9,5.82,6.0,11.0,174.7,12.0,0.1,6.0
WA001493,O=C(O)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,332.3,4.7,2.0,4.0,62.2,3.0,0.73,0.0
WA001486,OC(CCCl)=NCc1ccccc1,197.7,2.77,1.0,2.0,32.6,4.0,0.45,0.0
WA001482,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,250.2,3.04,2.0,3.0,57.5,2.0,0.86,0.0
WA001476,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.6,3.62,0.0,2.0,6.5,4.0,0.57,0.0
WA001473,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,406.4,3.51,3.0,6.0,91.7,6.0,0.54,1.0
WA001467,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.3,3.68,1.0,2.0,37.3,3.0,0.89,1.0
WA001462,COc1ccccc1OCC(O)CO,198.2,0.43,2.0,4.0,58.9,5.0,0.72,1.0
WA001458,CC(N)CCCC(C)(C)O,145.2,1.27,3.0,2.0,46.2,4.0,0.63,1.0
WA001454,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,405.5,0.88,2.0,9.0,116.2,9.0,0.59,3.0
WA001448,CCN(CC)CCn1c(-c2ccccc2)noc1=N,260.3,1.96,1.0,5.0,58.0,6.0,0.86,0.0
WA001443,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,357.8,3.93,1.0,5.0,68.5,4.0,0.77,0.0
WA001438,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,237.7,2.9,1.0,2.0,29.1,2.0,0.86,1.0
WA001433,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,405.5,1.24,5.0,8.0,133.0,12.0,0.38,3.0
WA001429,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,477.0,5.09,1.0,4.0,43.8,7.0,0.52,0.0
WA001423,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,422.9,4.27,2.0,7.0,92.5,8.0,0.44,0.0
WA001417,C1N2CN3CN1CN(C2)C3,140.2,-1.02,0.0,4.0,13.0,0.0,0.43,0.0
WA001413,Cn1ccnc1S,114.2,0.71,0.0,2.0,17.8,0.0,0.49,0.0
WA001410,COc1ccccc1OCC(O)COC(=N)O,241.2,0.94,3.0,6.0,92.0,6.0,0.51,1.0
WA001405,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.2,0.44,5.0,5.0,103.8,3.0,0.54,1.0
WA001400,CC[C@@H](CO)N=C(O)[C@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.5,2.78,2.0,5.0,61.0,4.0,0.66,3.0
WA001395,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(=N)O)CC1)c1ccccc1S2,445.6,4.33,2.0,6.0,84.7,6.0,0.51,0.0
WA001391,Cc1ncc([N+](=O)[O-])n1CCO,171.2,0.09,1.0,6.0,81.2,3.0,0.52,0.0
WA001387,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(=N)O)C(=O)[C@@]3(O)C(O)=C1C2=O,457.5,1.24,6.0,10.0,165.6,3.0,0.29,4.0
WA001381,CC(C)N(CCC(C(=N)O)(c1ccc(Cl)cc1)c1ccccn1)C(C)C,373.9,5.07,2.0,4.0,60.2,8.0,0.5,1.0
WA001375,COc1ccc2c(C(=O)c3ccc(F)cc3)c(C)n(CC(=O)O)c2c1,341.3,3.41,1.0,5.0,68.5,5.0,0.72,0.0
WA001370,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.6,-8.56,14.0,19.0,321.2,9.0,0.1,19.0
WA001363,CC(O)=NCCCS(=O)(=O)O,181.2,0.24,2.0,5.0,87.0,4.0,0.28,0.0
WA001358,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,238.2,-1.48,1.0,8.0,99.1,2.0,0.69,0.0
WA001355,Oc1ncnc2n[nH]cc12,136.1,0.06,2.0,5.0,74.7,0.0,0.54,0.0
WA001350,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.3,1.55,0.0,4.0,30.2,2.0,0.78,0.0
WA001345,Cn1c(=O)c2nc[nH]c2n(C)c1=O,180.2,-1.04,1.0,6.0,72.7,0.0,0.56,0.0
WA001339,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,385.5,0.34,1.0,8.0,85.3,8.0,0.6,0.0
WA001333,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,527.4,7.18,2.0,4.0,70.7,6.0,0.23,2.0
WA001329,CCN=C(O)[C@@H](C)OC(O)=Nc1ccccc1,236.3,2.61,2.0,5.0,74.4,4.0,0.62,1.0
WA001323,CC(C)NCC(O)COc1ccc(CC(=N)O)cc1,266.3,1.5,4.0,5.0,85.6,8.0,0.42,1.0
WA001317,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.9,4.89,0.0,2.0,6.5,4.0,0.79,0.0
WA001313,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,277.2,3.0,4.0,3.0,58.3,3.0,0.74,1.0
WA001307,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,300.7,3.37,0.0,4.0,40.6,1.0,0.76,0.0
WA001301,Clc1cccc(Cl)c1NC1=NCCN1,230.1,2.36,2.0,3.0,36.4,1.0,0.78,0.0
WA001296,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,295.5,4.68,0.0,1.0,3.2,3.0,0.81,0.0
WA001291,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,313.3,2.55,0.0,6.0,75.8,2.0,0.63,0.0
WA001285,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.3,4.44,1.0,2.0,21.3,6.0,0.85,1.0
WA001280,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(=N)O)c1,328.4,2.92,5.0,5.0,96.6,8.0,0.38,2.0
WA001273,N=c1nnc(-c2cccc(Cl)c2Cl)c(N)[nH]1,256.1,1.84,4.0,5.0,91.4,1.0,0.73,0.0
WA001268,CN1CCN(/C=C2/N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,464.9,2.93,0.0,9.0,94.6,3.0,0.4,0.0
WA001263,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,335.2,3.13,1.0,4.0,52.9,1.0,0.87,1.0
WA001257,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,323.4,2.91,1.0,4.0,39.3,3.0,0.94,2.0
WA001252,COC(=O)C(c1ccccc1)C1CCCCN1,233.3,2.09,1.0,3.0,38.3,3.0,0.81,2.0
WA001247,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.4,1.61,2.0,4.0,50.7,9.0,0.71,1.0
WA001243,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,274.4,3.49,1.0,2.0,37.3,0.0,0.73,6.0
WA001238,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,295.3,4.17,2.0,2.0,35.2,5.0,0.9,1.0
WA001233,C=CCOc1ccccc1OCC(O)CNC(C)C,265.4,1.99,2.0,4.0,50.7,9.0,0.67,1.0
WA001228,CCC1(c2ccccc2)C(O)=NC(=O)N=C1O,232.2,2.38,2.0,5.0,82.2,2.0,0.82,0.0
WA001224,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.3,1.91,3.0,4.0,57.3,6.0,0.73,1.0
WA001218,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,353.3,3.52,1.0,7.0,110.6,5.0,0.43,1.0
